AX_BU,Date,DOW,Total_7LB_EQ_Sales,Weighted_Avg_Sales,Avg_Apparent_Temp,Average_Surface_T,Average_Surface_T_SQ,Average_Surface_T_Cubed,Holiday
302,5/4/2022,Wednesday,1843,22.3986667,77.70000166,76.76874882,5893.440795,469097.463,
302,5/5/2022,Thursday,2097.142858,25.07925319,78.86076813,77.54999953,6014.002427,490436.7533,
302,5/6/2022,Friday,3730.714286,45.82792783,82.84135299,81.16541233,6587.824159,568514.5054,
302,5/7/2022,Saturday,6705,79.72620991,85.73280011,85.28559949,7273.63348,630145.7699,
302,5/8/2022,Sunday,3935,44.74090611,85.65932141,83.51864411,6975.363913,628526.9279,
302,5/9/2022,Monday,2485,31.51868517,86.9191312,83.91391356,7041.544889,656668.4186,
302,5/10/2022,Tuesday,2531,31.12937179,84.99280133,83.00959906,6890.593536,613968.9821,
302,5/11/2022,Wednesday,2687,34.22914089,82.21102455,81.71653579,6677.592222,555635.7513,
302,5/12/2022,Thursday,2850.857143,34.69830625,80.05952448,79.88809628,6382.107927,513143.7205,
302,5/13/2022,Friday,3762.428572,46.82767452,78.36560101,78.94080042,6231.64997,481256.276,
302,5/14/2022,Saturday,5616,66.72000985,80.51451658,80.85483889,6537.504973,521942.3892,
302,5/15/2022,Sunday,3357.857143,41.69020237,81.41428702,81.99375091,6722.975189,539637.1896,
302,5/16/2022,Monday,2805.857143,35.65892951,81.57600092,81.85359808,6700.011519,542859.2389,
302,5/17/2022,Tuesday,2969.714286,39.81452866,81.12457586,81.72627142,6679.18344,533896.7997,
302,5/18/2022,Wednesday,2773.142858,35.36696278,82.46290281,83.31290208,6941.039653,560758.4873,
302,5/19/2022,Thursday,3291.428572,41.52006589,82.87328199,82.2175576,6759.726778,569172.1151,
302,5/20/2022,Friday,3898.428572,48.75042395,84.97626056,82.95467629,6881.478319,613610.5914,
302,5/21/2022,Saturday,5549.857144,68.97508852,87.57629468,85.48444463,7307.590273,671675.7969,
302,5/22/2022,Sunday,2302.571429,26.23434143,71.40959821,71.30239966,5084.032197,364141.1575,
302,5/23/2022,Monday,2107.142858,26.28486696,73.83414484,73.28455471,5370.625959,402505.4336,
302,5/24/2022,Tuesday,2099.000001,26.21623352,77.63199927,76.75679993,5891.606335,467866.8901,
302,5/25/2022,Wednesday,2152.428572,24.91623174,73.70852756,74.28449651,5518.186422,400454.5262,
302,5/26/2022,Thursday,2900.714287,36.3130013,78.47777781,78.76825357,6204.43777,483325.9253,
302,5/27/2022,Friday,3991.857143,50.78005009,83.55491707,83.95983687,7049.254207,583332.3173,
302,5/28/2022,Saturday,5893.714286,71.7764448,84.60879846,84.34080133,7113.370769,605684.6716,
302,5/29/2022,Sunday,4446.285714,53.3634034,84.36637924,84.07413726,7068.460556,600493.3919,
302,5/30/2022,Monday,3033.857143,38.24107528,84.65877185,83.19912358,6922.094165,606758.5315,
302,5/31/2022,Tuesday,2750,36.45851741,86.23684237,84.72894709,7178.994475,641325.5442,
302,6/1/2022,Wednesday,2849,35.31937401,83.73305124,82.01356073,6726.224144,587071.1675,
302,6/2/2022,Thursday,3457,46.1321133,84.44590278,83.29426212,6937.934102,602193.0636,
302,6/3/2022,Friday,4135,54.73008835,83.3462817,81.96363541,6718.037529,578973.5032,
302,6/4/2022,Saturday,6130.857143,77.52337917,84.16562563,81.84843802,6699.166807,596216.8807,
302,6/5/2022,Sunday,3646.142857,44.25711026,84.69016241,83.68114722,7002.534399,607433.7203,
302,6/6/2022,Monday,3228,39.70434612,87.20000176,85.79508228,7360.796143,663054.8882,
302,6/7/2022,Tuesday,3601,45.12409816,87.04047642,86.40475991,7465.782535,659422.5258,
302,6/8/2022,Wednesday,3696,46.63446207,86.82440768,86.01496172,7398.57364,654523.8672,
302,6/9/2022,Thursday,3870,46.75637544,87.04724452,85.65669202,7337.068889,659576.3639,
302,6/10/2022,Friday,5016.428572,62.29517577,88.72073963,87.46814926,7650.677134,698353.7365,
302,6/11/2022,Saturday,7405.714286,89.54999583,89.9119425,89.23283551,7962.498934,726862.2956,
302,6/12/2022,Sunday,3997,46.55891154,89.79757992,89.09274212,7937.516698,724092.2467,
302,6/13/2022,Monday,3505,42.51706792,87.54750099,87.13416602,7592.362888,671013.5058,
302,6/14/2022,Tuesday,3319.857143,41.82649516,86.38079919,86.06959955,7407.975966,644542.6398,
302,6/15/2022,Wednesday,3570,43.3902006,87.764755,86.56557296,7493.598421,676021.3849,
302,6/16/2022,Thursday,4091,50.8075777,86.52809893,87.28181918,7618.115959,647845.5597,
302,6/17/2022,Friday,5191,65.96487039,86.57008031,86.08503993,7410.634101,648788.9751,
302,6/18/2022,Saturday,6258.428573,75.14274006,85.72239948,85.54560059,7318.04978,629916.4602,
302,6/19/2022,Sunday,4795.428572,55.91179475,87.44112913,86.6766139,7512.835397,668570.5943,
302,6/20/2022,Monday,3678.714287,44.86873481,86.70000218,86.44545494,7472.816679,651714.4122,
302,6/21/2022,Tuesday,3888.142858,47.59624252,88.1719989,86.99440021,7568.025667,685475.6936,
302,6/22/2022,Wednesday,4018.857143,50.79774992,87.2777779,86.21111049,7432.355573,664830.6631,
302,6/23/2022,Thursday,4279,51.49233651,88.5146154,88.79692283,7884.893504,693497.596,
302,6/24/2022,Friday,5251.571429,65.91587849,87.54806205,87.92403075,7730.635183,671026.4067,
302,6/25/2022,Saturday,6525,78.96136729,85.6246143,86.47307698,7477.593043,627763.2452,
302,6/26/2022,Sunday,4042,46.46968925,86.46976583,86.50000024,7482.250041,646536.2034,
302,6/27/2022,Monday,3847.714286,46.06631947,85.03583209,84.37000097,7118.297063,614901.9879,
302,6/28/2022,Tuesday,3036.714286,36.75739615,78.99917959,76.69344292,5881.884187,493023.6396,
302,6/29/2022,Wednesday,3002.857143,35.18490511,81.66532455,81.00000092,6561.00015,544644.4432,
302,6/30/2022,Thursday,3956.285714,46.60817332,85.22109336,83.7695325,7017.334576,618929.6743,
302,7/1/2022,Friday,5016,61.45333702,87.83178321,85.50620128,7311.310457,677571.4531,
302,7/2/2022,Saturday,6117.285714,74.11663623,88.84062427,85.65546823,7336.859237,701188.5325,
302,7/3/2022,Sunday,5950.857143,69.55512017,86.55555477,84.0666668,7067.204467,648462.4501,
302,7/4/2022,Monday,6392.714286,73.83195314,86.63153704,84.858461,7200.958403,650171.6962,
302,7/5/2022,Tuesday,3732,46.02777387,88.35528416,86.01056882,7397.817949,689759.3302,
302,7/6/2022,Wednesday,3926.857143,48.18246859,89.28359377,86.90468925,7552.425014,711729.5352,
302,7/7/2022,Thursday,4164.857143,50.83850894,89.0192005,87.50400073,7656.950144,705425.3599,
302,7/8/2022,Friday,4979.285714,60.16461432,90.74580203,88.69389343,7866.606732,747273.5837,
302,7/9/2022,Saturday,6214.857143,71.96537035,91.104511,89.8947377,8081.063867,756170.3498,
302,7/10/2022,Sunday,3895.285714,45.4715047,93.75242036,91.38870941,8351.896207,824038.4292,
302,7/11/2022,Monday,4401.857143,54.89709448,95.30153891,92.82384626,8616.266434,865565.1072,
302,7/12/2022,Tuesday,4514.857143,53.49906864,92.51374019,90.29618451,8153.400937,791805.8709,
302,7/13/2022,Wednesday,4959,58.6981348,92.24409347,89.89291238,8080.735696,784902.4804,
302,7/14/2022,Thursday,4425.142857,52.19878336,88.53968206,87.30000178,7621.290311,694086.9425,
302,7/15/2022,Friday,4988.857143,62.10851348,83.42538511,80.90230695,6545.18327,580623.5682,
302,7/16/2022,Saturday,5870.142857,68.0233553,86.23257625,84.10151499,7073.064824,641230.3702,
302,7/17/2022,Sunday,3630.857143,41.42374212,86.28174791,86.51190525,7484.309749,642327.9255,
302,7/18/2022,Monday,3761,43.79871892,86.56311454,85.66393424,7338.309629,648632.3753,
302,7/19/2022,Tuesday,4162,49.52380724,89.81451502,87.93145272,7731.940378,724501.9979,
302,7/20/2022,Wednesday,4260,51.08969513,91.55158718,88.03333494,7749.868061,767357.308,
302,7/21/2022,Thursday,4321.142858,52.79516141,90.71679865,88.06640045,7755.690889,746557.3014,
302,7/22/2022,Friday,5178,62.35968367,87.48740225,86.45984223,7475.304319,669632.562,
302,7/23/2022,Saturday,6145,71.50969305,87.50615545,85.98538507,7393.486446,670063.268,
302,7/24/2022,Sunday,3584,40.15422024,89.07119983,87.07360059,7581.811919,706662.2754,
302,7/25/2022,Monday,3703.857143,43.45406856,88.22656143,86.96406376,7562.748386,686749.0378,
302,7/26/2022,Tuesday,3993.714286,50.73659467,87.92777591,86.64920656,7508.084997,679795.4667,
302,7/27/2022,Wednesday,3822.428572,46.79655856,87.90457829,86.41908555,7468.258348,679257.5657,
302,7/28/2022,Thursday,4124,48.9176111,88.58319922,86.7623985,7527.713793,695110.8746,
302,7/29/2022,Friday,4920.571429,60.46722499,89.17328079,87.30152532,7621.556323,709094.6936,
302,7/30/2022,Saturday,5609.285715,66.09345762,88.23790206,87.64677318,7681.95685,687013.8958,
302,7/31/2022,Sunday,3395.142858,38.78595677,86.82240161,86.64159808,7506.766518,654478.5,
302,8/1/2022,Monday,3575.857143,43.83925585,87.26718742,85.8023445,7362.042322,664588.6763,
302,8/2/2022,Tuesday,3668.857143,43.92954803,89.17851093,88.02561938,7748.509667,709219.4693,
302,8/3/2022,Wednesday,3772,46.1895658,90.15999866,88.62320068,7854.071699,732894.8834,
302,8/4/2022,Thursday,4119,49.75269591,89.50708542,88.20393708,7779.934516,717087.6565,
